DELIVERY_START,spot_id_delta,load_forecast,coal_power_available,gas_power_available,nucelear_power_available,wind_power_forecasts_average,solar_power_forecasts_average,wind_power_forecasts_std,solar_power_forecasts_std,predicted_spot_price,hour,weekday,month,is_weekend,sin_hour,cos_hour,sin_weekday,cos_weekday,sin_month,cos_month,Y_lag_1,Y_rolling_mean_6,Y_rolling_std_6,Y_gas_mean_6,Y_gas_std_6,Y_coal_mean_6,Y_coal_std_6
2023-01-04 04:00:00,-24.634392837710838,49286.0,2806.0,11945.0,42748.0,12631.0,0.0,33.81011953552573,0.0,70.66,4,2,1,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-24.21527902134305,-27.29140051852389,13.414973670467633,11945.0,0.0,2806.0,0.0
2023-01-04 05:00:00,-21.503487274375047,53844.0,2806.0,11945.0,42748.0,12720.0,0.0,36.56943436001915,0.0,82.63,5,2,1,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-24.634392837710838,-30.18543415552514,8.331080559319908,11945.0,0.0,2806.0,0.0
2023-01-04 06:00:00,-41.774525038085415,58624.0,2806.0,11945.0,42748.0,12869.0,0.0,55.91511423577639,0.0,98.65,6,2,1,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-21.503487274375047,-32.04854145740038,9.595270337051343,11945.0,0.0,2806.0,0.0
2023-01-04 07:00:00,-42.44426822081068,60731.0,2806.0,11945.0,42748.0,12920.0,157.0,30.65414279650133,1.7868437137915394,128.66,7,2,1,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-41.774525038085415,-32.085653146984036,9.642798912826196,11945.0,0.0,2806.0,0.0
2023-01-04 08:00:00,-32.11830858468677,60905.0,2806.0,11945.0,42748.0,12984.0,847.0,34.726193236979185,6.804458361601703,141.85,8,2,1,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-42.44426822081068,-31.115043496168642,9.219219231707493,11945.0,0.0,2806.0,0.0
2023-01-04 09:00:00,-2.986810566641921,60932.0,2806.0,11945.0,42748.0,13128.0,2025.0,29.797628979677285,10.144865728711968,144.89,9,2,1,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-32.11830858468677,-27.576965420385125,14.788189715573854,11945.0,0.0,2806.0,0.0
2023-01-04 10:00:00,-3.8507529633620834,60964.0,2806.0,11945.0,42748.0,13172.0,3095.0,38.74991039416083,39.75661247257035,137.99,10,2,1,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-2.986810566641921,-24.113025441327,17.75237402940461,11945.0,0.0,2806.0,0.0
2023-01-04 11:00:00,2.3292401879674287,60522.0,2806.0,11945.0,42748.0,13109.0,3592.0,38.9573254037602,71.8274075168264,136.51,11,2,1,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-3.8507529633620834,-20.140904197603252,20.849226160774993,11945.0,0.0,2806.0,0.0
2023-01-04 12:00:00,-14.955055537924466,59038.0,2806.0,11945.0,42748.0,13057.0,3552.0,37.00737428721463,62.5694907800167,128.96,12,2,1,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,2.3292401879674287,-15.670992614243096,17.958006436064732,11945.0,0.0,2806.0,0.0
2023-01-04 13:00:00,-23.533167965981576,57810.0,2806.0,11945.0,42748.0,13070.0,2916.0,75.65012343988987,57.82246888966901,126.76,13,2,1,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-14.955055537924466,-12.51914257177158,13.40037714546567,11945.0,0.0,2806.0,0.0
2023-01-04 14:00:00,-19.64545397175988,57611.0,2806.0,11945.0,42748.0,12965.0,1756.0,94.8780796601622,28.264552369265022,124.62,14,2,1,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-23.533167965981576,-10.440333469617096,10.37862091293615,11945.0,0.0,2806.0,0.0
2023-01-04 15:00:00,-22.11598713309208,56428.0,2806.0,11945.0,42748.0,12840.0,680.0,136.4547805789787,13.922232990026105,121.42,15,2,1,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-19.64545397175988,-13.628529564025456,10.567470643990688,11945.0,0.0,2806.0,0.0
2023-01-04 16:00:00,-18.436575767366733,58135.0,2806.0,11945.0,42748.0,12570.0,136.0,141.2674149961086,6.8764031757104345,125.19,16,2,1,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-22.11598713309208,-16.059500031359565,9.491173453485224,11945.0,0.0,2806.0,0.0
2023-01-04 17:00:00,-14.037288114421315,61205.0,2806.0,11945.0,42748.0,12279.0,0.0,121.154168478359,0.0,143.69,17,2,1,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-18.436575767366733,-18.787254748424356,3.7871246883359726,11945.0,0.0,2806.0,0.0
2023-01-04 18:00:00,-17.050806922435356,61362.0,2806.0,11945.0,42748.0,12230.0,0.0,122.91966663005788,0.0,148.84,18,2,1,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-14.037288114421315,-19.136546645842838,3.4440975105485325,11945.0,0.0,2806.0,0.0
2023-01-04 19:00:00,-2.252159307799957,57875.0,2806.0,11945.0,42748.0,12002.0,0.0,136.0987036780939,0.0,150.09,19,2,1,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-17.050806922435356,-15.589711869479236,7.065140812103502,11945.0,0.0,2806.0,0.0
2023-01-04 20:00:00,-2.4000928245174578,54269.0,2806.0,11945.0,42748.0,11425.0,0.0,196.07485612987,0.0,135.39,20,2,1,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-2.252159307799957,-12.7154850116055,8.45613386651505,11945.0,0.0,2806.0,0.0
2023-01-04 21:00:00,5.166732517006821,53819.0,2806.0,11945.0,42748.0,10899.0,0.0,280.61079072803943,0.0,114.46,21,2,1,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-2.4000928245174578,-8.168365069922347,9.64238004708713,11945.0,0.0,2806.0,0.0
2023-01-04 22:00:00,-8.3818911065229,53595.0,2806.0,11945.0,42748.0,10547.0,0.0,298.822114893135,0.0,113.02,22,2,1,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,5.166732517006821,-6.4925842931150415,8.278133364859597,11945.0,0.0,2806.0,0.0
2023-01-04 23:00:00,-19.01359712038395,51052.0,2806.0,11945.0,42683.0,10470.0,0.0,303.4527883728239,0.0,100.06,23,2,1,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,-8.3818911065229,-7.321969127442148,9.363368958670156,11945.0,0.0,2806.0,0.0
2023-01-05 00:00:00,2.1325240538806867,49572.0,2806.0,11945.0,42683.0,10425.0,0.0,191.08376837384117,0.0,101.82,0,3,1,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-19.01359712038395,-4.12474729805614,8.622843883516694,11945.0,0.0,2806.0,0.0
2023-01-05 01:00:00,20.737314215771995,48939.0,2806.0,11945.0,42683.0,10141.0,0.0,148.64890424091985,0.0,95.6,1,3,1,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,2.1325240538806867,-0.29316837746081487,13.403706338062724,11945.0,0.0,2806.0,0.0
2023-01-05 02:00:00,11.296174167523532,46365.0,2806.0,11945.0,42683.0,9687.0,0.0,101.8212100867465,0.0,92.28,2,3,1,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,20.737314215771995,1.9895427878793501,14.12023956169494,11945.0,0.0,2806.0,0.0
2023-01-05 03:00:00,8.55496538785016,45186.0,2806.0,11945.0,42683.0,9219.0,0.0,56.47502195285258,0.0,73.37,3,3,1,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,11.296174167523532,2.5542482663532398,14.338777577430347,11945.0,0.0,2806.0,0.0
2023-01-05 04:00:00,-7.647341914577613,47058.0,2806.0,11945.0,42683.0,8684.0,0.0,100.77920277725144,0.0,66.78,4,3,1,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,8.55496538785016,2.6766731316774544,14.22944891993988,11945.0,0.0,2806.0,0.0
2023-01-05 05:00:00,-6.502838876817641,51790.0,2806.0,11945.0,42683.0,7994.0,0.0,210.11758301677284,0.0,81.15,5,3,1,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-7.647341914577613,4.761799505605172,10.955320058866713,11945.0,0.0,2806.0,0.0
2023-01-05 06:00:00,-17.296021010819004,56646.0,2806.0,11945.0,43038.0,7281.0,0.0,280.95939743410594,0.0,96.65,6,3,1,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-6.502838876817641,1.5237086614885573,14.260562054886043,11945.0,0.0,2806.0,0.0
2023-01-05 07:00:00,-12.50547724687145,59016.0,2806.0,11945.0,43038.0,6355.0,161.0,268.38731645513155,4.6557996722620265,130.34,7,3,1,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-17.296021010819004,-4.016756582285351,11.491675585024417,11945.0,0.0,2806.0,0.0
2023-01-05 08:00:00,14.121682487956916,59176.0,2806.0,11945.0,43038.0,5312.0,870.0,125.75285700830626,16.93316350076948,137.52,8,3,1,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-12.50547724687145,-3.5458385288797865,12.275826486518445,11945.0,0.0,2806.0,0.0
2023-01-05 09:00:00,4.4495880422894345,59587.0,2806.0,11945.0,43038.0,4531.0,2131.0,36.41145585728539,29.666391274333144,141.54,9,3,1,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,14.121682487956916,-4.230068086473241,11.55999956517686,11945.0,0.0,2806.0,0.0
2023-01-05 10:00:00,3.712559231654865,59772.0,2806.0,11945.0,43038.0,4157.0,3401.0,102.47513647110335,17.65204722523221,136.32,10,3,1,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,4.4495880422894345,-2.336751228767828,11.815816735975881,11945.0,0.0,2806.0,0.0
2023-01-05 11:00:00,7.002596987563777,59587.0,2806.0,11945.0,43038.0,4042.0,4025.0,157.05471341712774,27.670800541624743,133.57,11,3,1,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,3.712559231654865,-0.08584525137092462,12.145248438718806,11945.0,0.0,2806.0,0.0
2023-01-05 12:00:00,7.503468150896737,58223.0,2806.0,11945.0,43918.0,3917.0,4050.0,201.995631868904,21.244376418519835,133.42,12,3,1,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,7.002596987563777,4.0474029422483655,8.904385241636813,11945.0,0.0,2806.0,0.0
2023-01-05 13:00:00,1.0587627036896947,56873.0,2806.0,11945.0,43918.0,3740.0,3453.0,186.4258688464756,18.036636644283416,126.24,13,3,1,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,7.503468150896737,6.308109600675223,4.4879782308927,11945.0,0.0,2806.0,0.0
2023-01-05 14:00:00,-4.887476454347876,55760.0,2806.0,11945.0,43918.0,3705.0,2118.0,105.98737196417817,18.17297837056826,123.85,14,3,1,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,1.0587627036896947,3.1399164436244242,4.5776474650874315,11945.0,0.0,2806.0,0.0
2023-01-05 15:00:00,-10.849415400802258,54865.0,2806.0,11945.0,43918.0,3582.0,820.0,87.33496908682577,20.28156955198654,130.72,15,3,1,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-4.887476454347876,0.590082536442476,7.207642188746152,11945.0,0.0,2806.0,0.0
2023-01-05 16:00:00,-10.927105216413054,57246.0,2806.0,11945.0,43918.0,3579.0,159.0,187.59650003504024,10.51936988878816,139.61,16,3,1,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-10.849415400802258,-1.8498615382355104,8.329781751066692,11945.0,0.0,2806.0,0.0
2023-01-05 17:00:00,-7.2582081751664305,60440.0,2806.0,11945.0,43918.0,3846.0,0.0,211.99144187577883,0.0,149.14,17,3,1,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-10.927105216413054,-4.226662398690546,7.265196728439949,11945.0,0.0,2806.0,0.0
2023-01-05 18:00:00,-18.394299653687767,60696.0,2806.0,11945.0,43918.0,4135.0,0.0,199.29200678465327,0.0,156.95,18,3,1,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-7.2582081751664305,-8.542957032787962,6.5613871091939355,11945.0,0.0,2806.0,0.0
2023-01-05 19:00:00,-20.793729386459063,57316.0,2806.0,11945.0,43918.0,4379.0,0.0,187.4270905864853,0.0,157.59,19,3,1,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-18.394299653687767,-12.185039047812756,6.2218781235588105,11945.0,0.0,2806.0,0.0
2023-01-05 20:00:00,-18.345470820353057,54060.0,2806.0,11945.0,43918.0,4685.0,0.0,158.89682186878406,0.0,144.23,20,3,1,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-20.793729386459063,-14.428038108813618,5.441857550777809,11945.0,0.0,2806.0,0.0
2023-01-05 21:00:00,-14.563752075487002,53626.0,2806.0,11945.0,43918.0,5043.0,0.0,156.80142127635753,0.0,128.54,21,3,1,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-18.345470820353057,-15.047094221261077,5.157161292554142,11945.0,0.0,2806.0,0.0
2023-01-05 22:00:00,-18.01782487679067,53702.0,2806.0,11945.0,43918.0,5298.0,0.0,217.49075514014052,0.0,120.03,22,3,1,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-14.563752075487002,-16.228880831324012,4.826028940327393,11945.0,0.0,2806.0,0.0
2023-01-05 23:00:00,-19.977856164383567,51563.0,2806.0,11945.0,43918.0,5502.0,0.0,154.68683311733187,0.0,113.54,23,3,1,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,-18.01782487679067,-18.348822162860202,2.148009185893648,11945.0,0.0,2806.0,0.0
2023-01-06 00:00:00,4.999203550510231,50256.0,2806.0,11945.0,43918.0,5877.0,0.0,122.92077261337607,0.0,104.88,0,4,1,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,-19.977856164383567,-14.449904962160536,9.767175864045551,11945.0,0.0,2806.0,0.0
2023-01-06 01:00:00,6.679235872797989,49673.0,2806.0,11945.0,43918.0,6208.0,0.0,104.76185255919252,0.0,98.33,1,4,1,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,4.999203550510231,-9.871077418951026,12.307649132717561,11945.0,0.0,2806.0,0.0
2023-01-06 02:00:00,8.80725335765213,47357.0,2806.0,11945.0,43918.0,6571.0,0.0,71.94508163343643,0.0,93.33,2,4,1,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,6.679235872797989,-5.345623389283496,13.502425174027607,11945.0,0.0,2806.0,0.0
2023-01-06 03:00:00,7.599773654609621,46272.0,2806.0,11945.0,43918.0,6949.0,0.0,38.96151947755675,0.0,81.03,3,4,1,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,8.80725335765213,-1.651702434267392,13.507897866938784,11945.0,0.0,2806.0,0.0
2023-01-06 04:00:00,4.566705357653376,48255.0,2806.0,11945.0,43918.0,7205.0,0.0,50.95442023197266,0.0,79.72,4,4,1,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,7.599773654609621,2.112385938139949,10.93732131675246,11945.0,0.0,2806.0,0.0
