DELIVERY_START,spot_id_delta
2023-04-12 20:00:00+02:00,4.495732432843962
2023-04-12 21:00:00+02:00,9.431229611587055
2023-04-12 22:00:00+02:00,9.837512448622308
2023-04-12 23:00:00+02:00,8.794997042108081
2023-04-13 00:00:00+02:00,3.9820703470739027
2023-04-13 01:00:00+02:00,4.669415161200024
2023-04-13 02:00:00+02:00,4.874522839666812
2023-04-13 03:00:00+02:00,4.414574692137874
2023-04-13 04:00:00+02:00,5.533787846200701
2023-04-13 05:00:00+02:00,6.039752641267148
2023-04-13 06:00:00+02:00,6.095878300132123
2023-04-13 07:00:00+02:00,-12.454538273707268
2023-04-13 08:00:00+02:00,-40.25541909019502
2023-04-13 09:00:00+02:00,-78.51571653857143
2023-04-13 10:00:00+02:00,-80.55086226618677
2023-04-13 11:00:00+02:00,-72.54920527120834
2023-04-13 12:00:00+02:00,-68.86739637653305
2023-04-13 13:00:00+02:00,-50.744940939864186
2023-04-13 14:00:00+02:00,-60.247962440522116
2023-04-13 15:00:00+02:00,-78.2872182401759
2023-04-13 16:00:00+02:00,-14.549449624732096
2023-04-13 17:00:00+02:00,-9.095794439604335
2023-04-13 18:00:00+02:00,-19.59857675295014
2023-04-13 19:00:00+02:00,-36.25826135437811
2023-04-13 20:00:00+02:00,-28.781331011376803
2023-04-13 21:00:00+02:00,-31.978197685679095
2023-04-13 22:00:00+02:00,-28.86762589587486
2023-04-13 23:00:00+02:00,-29.520945395187784
2023-04-14 00:00:00+02:00,-8.250781487710862
2023-04-14 01:00:00+02:00,-8.902986100344723
2023-04-14 02:00:00+02:00,-9.105401179321992
2023-04-14 03:00:00+02:00,-10.969143028188684
2023-04-14 04:00:00+02:00,-10.722588285482756
2023-04-14 05:00:00+02:00,-10.99331027032283
2023-04-14 06:00:00+02:00,-37.135633981361025
2023-04-14 07:00:00+02:00,-33.584774808505536
2023-04-14 08:00:00+02:00,-36.166958558142966
2023-04-14 09:00:00+02:00,-97.38184872042433
2023-04-14 10:00:00+02:00,-92.5667875619648
2023-04-14 11:00:00+02:00,-91.16484899434369
2023-04-14 12:00:00+02:00,-79.3340393021022
2023-04-14 13:00:00+02:00,-75.74065883172308
2023-04-14 14:00:00+02:00,-87.25170775208046
2023-04-14 15:00:00+02:00,-60.697185919698825
2023-04-14 16:00:00+02:00,-11.552828260528791
2023-04-14 17:00:00+02:00,-6.815993149150863
2023-04-14 18:00:00+02:00,-54.32642350218024
2023-04-14 19:00:00+02:00,-25.364981122898627
2023-04-14 20:00:00+02:00,-28.492801235805647
2023-04-14 21:00:00+02:00,-13.678143334889901
2023-04-14 22:00:00+02:00,-3.479493797146925
2023-04-14 23:00:00+02:00,-24.971774800350804
2023-04-15 00:00:00+02:00,0.16542199918897005
2023-04-15 01:00:00+02:00,-5.065933353174831
2023-04-15 02:00:00+02:00,-7.047768298332441
2023-04-15 03:00:00+02:00,-7.929571460036681
2023-04-15 04:00:00+02:00,-8.932568187299983
2023-04-15 05:00:00+02:00,-8.646204033604974
2023-04-15 06:00:00+02:00,-7.29006751654702
2023-04-15 07:00:00+02:00,-7.297826422311011
2023-04-15 08:00:00+02:00,-6.35113424523511
2023-04-15 09:00:00+02:00,-31.210714531502543
2023-04-15 10:00:00+02:00,-32.4671120290812
2023-04-15 11:00:00+02:00,5.9744859088790925
2023-04-15 12:00:00+02:00,9.881213003649108
2023-04-15 13:00:00+02:00,10.701831358869832
2023-04-15 14:00:00+02:00,11.49804254746638
2023-04-15 15:00:00+02:00,5.764284078360334
2023-04-15 16:00:00+02:00,-0.460306735334763
2023-04-15 17:00:00+02:00,-5.32347123124091
2023-04-15 18:00:00+02:00,-6.928167685972884
2023-04-15 19:00:00+02:00,-2.6138831678326353
2023-04-15 20:00:00+02:00,-1.8060558810578917
2023-04-15 21:00:00+02:00,-1.370091612761508
2023-04-15 22:00:00+02:00,-2.126231371910841
2023-04-15 23:00:00+02:00,-3.1497974873646832
2023-04-16 00:00:00+02:00,-5.739922325482547
2023-04-16 01:00:00+02:00,-6.159887524912215
2023-04-16 02:00:00+02:00,-8.838770989788953
2023-04-16 03:00:00+02:00,-9.151381542342444
2023-04-16 04:00:00+02:00,-9.841374791399417
2023-04-16 05:00:00+02:00,-10.973760453181237
2023-04-16 06:00:00+02:00,-12.323845089124802
2023-04-16 07:00:00+02:00,-12.534853913456349
2023-04-16 08:00:00+02:00,-10.77636782777721
2023-04-16 09:00:00+02:00,-11.280638522599327
2023-04-16 10:00:00+02:00,-11.24349344975103
2023-04-16 11:00:00+02:00,5.171095095926867
2023-04-16 12:00:00+02:00,6.074137571929861
2023-04-16 13:00:00+02:00,7.27726582634806
2023-04-16 14:00:00+02:00,3.8179752114659866
2023-04-16 15:00:00+02:00,4.045482194950865
2023-04-16 16:00:00+02:00,2.0433127424120223
2023-04-16 17:00:00+02:00,-12.357967532408678
2023-04-16 18:00:00+02:00,-14.636428299010564
2023-04-16 19:00:00+02:00,-12.169942790606024
2023-04-16 20:00:00+02:00,-10.85509044357999
2023-04-16 21:00:00+02:00,-9.493216550978213
2023-04-16 22:00:00+02:00,-8.894233327998068
2023-04-16 23:00:00+02:00,-8.40423922137933
2023-04-17 00:00:00+02:00,-8.925015571719628
2023-04-17 01:00:00+02:00,-8.378739188619853
2023-04-17 02:00:00+02:00,-10.76009023118823
2023-04-17 03:00:00+02:00,-10.813372071426361
2023-04-17 04:00:00+02:00,-10.712421279126911
2023-04-17 05:00:00+02:00,-10.11539089155096
2023-04-17 06:00:00+02:00,-9.394207367131953
2023-04-17 07:00:00+02:00,-28.94142984593676
2023-04-17 08:00:00+02:00,-59.986288836804555
2023-04-17 09:00:00+02:00,-78.52597717412995
2023-04-17 10:00:00+02:00,-81.14673606533856
2023-04-17 11:00:00+02:00,-36.83275723236682
2023-04-17 12:00:00+02:00,-49.311875819519756
2023-04-17 13:00:00+02:00,-50.885744295871774
2023-04-17 14:00:00+02:00,-14.436043577638518
2023-04-17 15:00:00+02:00,12.361528019414505
2023-04-17 16:00:00+02:00,4.995179507714926
2023-04-17 17:00:00+02:00,-10.361798813728734
2023-04-17 18:00:00+02:00,-11.59918289039553
2023-04-17 19:00:00+02:00,-7.7824186760068255
2023-04-17 20:00:00+02:00,-7.896768282025349
2023-04-17 21:00:00+02:00,-6.567262175656399
2023-04-17 22:00:00+02:00,-5.58463263796104
2023-04-17 23:00:00+02:00,-3.9386236434254798
2023-04-18 00:00:00+02:00,1.362818075809329
2023-04-18 01:00:00+02:00,1.2219049147798446
2023-04-18 02:00:00+02:00,-8.212684515863145
2023-04-18 03:00:00+02:00,-8.519996022558816
2023-04-18 04:00:00+02:00,-8.347567023458142
2023-04-18 05:00:00+02:00,-7.885003978927404
2023-04-18 06:00:00+02:00,-7.415275070257852
2023-04-18 07:00:00+02:00,-13.81502623583271
2023-04-18 08:00:00+02:00,-43.01649050612502
2023-04-18 09:00:00+02:00,-84.3008734680353
2023-04-18 10:00:00+02:00,-52.49625816289726
2023-04-18 11:00:00+02:00,-39.81495986172966
2023-04-18 12:00:00+02:00,-35.92912280504898
2023-04-18 13:00:00+02:00,7.936449460093529
2023-04-18 14:00:00+02:00,12.977111350276747
2023-04-18 15:00:00+02:00,-8.24912632773463
2023-04-18 16:00:00+02:00,0.2681511699373548
2023-04-18 17:00:00+02:00,-2.5031011537757486
2023-04-18 18:00:00+02:00,-4.859935601373531
2023-04-18 19:00:00+02:00,-0.07415085448148562
2023-04-18 20:00:00+02:00,-4.2854327434934465
2023-04-18 21:00:00+02:00,-5.347530169062127
2023-04-18 22:00:00+02:00,3.3378558860038896
2023-04-18 23:00:00+02:00,0.49515711552634384
2023-04-19 00:00:00+02:00,-3.4958539106722926
2023-04-19 01:00:00+02:00,-3.1259242560237843
2023-04-19 02:00:00+02:00,-4.421692198147649
2023-04-19 03:00:00+02:00,-5.201992022900868
2023-04-19 04:00:00+02:00,-5.010999579022692
2023-04-19 05:00:00+02:00,-9.441406815199548
2023-04-19 06:00:00+02:00,-8.91516406712605
2023-04-19 07:00:00+02:00,-7.064699686901127
2023-04-19 08:00:00+02:00,-60.2369451390572
2023-04-19 09:00:00+02:00,-88.41835260065815
2023-04-19 10:00:00+02:00,-15.581933326535262
2023-04-19 11:00:00+02:00,-9.31451786427604
2023-04-19 12:00:00+02:00,10.11386585283564
2023-04-19 13:00:00+02:00,13.863940734125174
2023-04-19 14:00:00+02:00,11.87435503209711
2023-04-19 15:00:00+02:00,11.870025126205645
2023-04-19 16:00:00+02:00,11.036916118253629
2023-04-19 17:00:00+02:00,-9.827103955095788
2023-04-19 18:00:00+02:00,-11.110488931183976
2023-04-19 19:00:00+02:00,-9.121195737285996
2023-04-19 20:00:00+02:00,-7.2833546273972924
2023-04-19 21:00:00+02:00,-6.008724613391154
2023-04-19 22:00:00+02:00,-1.2424024012547004
2023-04-19 23:00:00+02:00,-0.001705977983671753
2023-04-20 00:00:00+02:00,-3.3114732243445433
2023-04-20 01:00:00+02:00,-3.8303998803066666
2023-04-20 02:00:00+02:00,-4.412509361538783
2023-04-20 03:00:00+02:00,-5.002309617583666
2023-04-20 04:00:00+02:00,-5.332334272298303
2023-04-20 05:00:00+02:00,-4.311059022437498
2023-04-20 06:00:00+02:00,-2.8442329026753215
2023-04-20 07:00:00+02:00,-3.219016122223037
2023-04-20 08:00:00+02:00,-46.06035474930383
2023-04-20 09:00:00+02:00,-87.08591540113902
2023-04-20 10:00:00+02:00,-21.334311940306833
2023-04-20 11:00:00+02:00,6.928253330692362
2023-04-20 12:00:00+02:00,6.418812508229051
2023-04-20 13:00:00+02:00,9.013391359962652
2023-04-20 14:00:00+02:00,9.754429451771793
2023-04-20 15:00:00+02:00,12.638023950757429
2023-04-20 16:00:00+02:00,0.02952097029709195
2023-04-20 17:00:00+02:00,-11.113183343132706
2023-04-20 18:00:00+02:00,-13.361178893452946
2023-04-20 19:00:00+02:00,-8.89888031356783
2023-04-20 20:00:00+02:00,-8.303888677167999
2023-04-20 21:00:00+02:00,-7.013493701346803
2023-04-20 22:00:00+02:00,-6.446598463011405
2023-04-20 23:00:00+02:00,-9.048125440896369
2023-04-21 00:00:00+02:00,-5.506181432883952
2023-04-21 01:00:00+02:00,-6.043060712183118
2023-04-21 02:00:00+02:00,-5.964167352329649
2023-04-21 03:00:00+02:00,-7.495280577482721
2023-04-21 04:00:00+02:00,-7.639089498341168
2023-04-21 05:00:00+02:00,-7.206072267694127
2023-04-21 06:00:00+02:00,-7.175878264645757
2023-04-21 07:00:00+02:00,-8.229408078004234
2023-04-21 08:00:00+02:00,-55.77842108785655
2023-04-21 09:00:00+02:00,-79.40384003882104
2023-04-21 10:00:00+02:00,-78.31795077586902
2023-04-21 11:00:00+02:00,-37.92808566859536
2023-04-21 12:00:00+02:00,-34.3865270757831
2023-04-21 13:00:00+02:00,-9.755264976682838
2023-04-21 14:00:00+02:00,10.238273434645999
2023-04-21 15:00:00+02:00,9.76226157916529
2023-04-21 16:00:00+02:00,8.828117941728973
2023-04-21 17:00:00+02:00,-9.803002138602634
2023-04-21 18:00:00+02:00,-9.714095255628175
2023-04-21 19:00:00+02:00,-5.760229099634978
2023-04-21 20:00:00+02:00,-3.9501220792771186
2023-04-21 21:00:00+02:00,-5.413796388739978
2023-04-21 22:00:00+02:00,-5.130185258431958
2023-04-21 23:00:00+02:00,-7.305431620199015
2023-04-22 00:00:00+02:00,-9.247257787413961
2023-04-22 01:00:00+02:00,-5.921784710289926
2023-04-22 02:00:00+02:00,-9.446693288131952
2023-04-22 03:00:00+02:00,-10.053674463876293
2023-04-22 04:00:00+02:00,-11.091216533030071
2023-04-22 05:00:00+02:00,-12.193845323325482
2023-04-22 06:00:00+02:00,-9.855563280550111
2023-04-22 07:00:00+02:00,-9.553365040535374
2023-04-22 08:00:00+02:00,-8.536707403099992
2023-04-22 09:00:00+02:00,-8.309258592789618
2023-04-22 10:00:00+02:00,-11.983943285227964
2023-04-22 11:00:00+02:00,-9.114135392330374
2023-04-22 12:00:00+02:00,-9.474734802256068
2023-04-22 13:00:00+02:00,-6.3347991360471525
2023-04-22 14:00:00+02:00,-5.452126073180326
2023-04-22 15:00:00+02:00,-4.257227050924804
2023-04-22 16:00:00+02:00,-5.655100535535741
2023-04-22 17:00:00+02:00,-6.887114876021642
2023-04-22 18:00:00+02:00,-9.83218491510802
2023-04-22 19:00:00+02:00,-8.784533536034976
2023-04-22 20:00:00+02:00,-7.341918934744784
2023-04-22 21:00:00+02:00,-8.085708039585079
2023-04-22 22:00:00+02:00,-6.686633460769956
2023-04-22 23:00:00+02:00,-5.219681528901588
2023-04-23 00:00:00+02:00,-4.3495318703050225
2023-04-23 01:00:00+02:00,-5.644418110767789
2023-04-23 02:00:00+02:00,-6.769404571762371
2023-04-23 03:00:00+02:00,-6.321284145419195
2023-04-23 04:00:00+02:00,-5.564770439387061
2023-04-23 05:00:00+02:00,-5.604079752476029
2023-04-23 06:00:00+02:00,-5.2038341835886035
2023-04-23 07:00:00+02:00,-6.258717725139646
2023-04-23 08:00:00+02:00,-7.009215510619961
2023-04-23 09:00:00+02:00,-4.049178139660375
2023-04-23 10:00:00+02:00,-3.356370749928431
2023-04-23 11:00:00+02:00,-0.5888814861584828
2023-04-23 12:00:00+02:00,1.3118292535367184
2023-04-23 13:00:00+02:00,-1.2339803694246685
2023-04-23 14:00:00+02:00,-0.876313843954527
2023-04-23 15:00:00+02:00,0.6245012219434714
2023-04-23 16:00:00+02:00,0.9108616669107551
2023-04-23 17:00:00+02:00,1.5653044440307522
2023-04-23 18:00:00+02:00,1.9073282801075837
2023-04-23 19:00:00+02:00,3.610676735355793
2023-04-23 20:00:00+02:00,1.531129488329128
2023-04-23 21:00:00+02:00,-2.07803517546944
2023-04-23 22:00:00+02:00,-0.10556867622937759
2023-04-23 23:00:00+02:00,0.5427717378376808
2023-04-24 00:00:00+02:00,1.081383736391514
2023-04-24 01:00:00+02:00,-1.776987663054691
2023-04-24 02:00:00+02:00,-0.973539015418282
2023-04-24 03:00:00+02:00,-2.7924502016708543
2023-04-24 04:00:00+02:00,-6.079397513537692
2023-04-24 05:00:00+02:00,-2.4969583668198774
2023-04-24 06:00:00+02:00,-2.184774277464745
2023-04-24 07:00:00+02:00,-5.272901772119327
2023-04-24 08:00:00+02:00,-4.018231405960284
2023-04-24 09:00:00+02:00,-44.23496774024431
